file,Tgas,Tref,Trot,Tvib,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,parfuncfmt,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210629_Tvib300K_Trot300K_54.spec,300,296,300,300,10,voigt,0.21,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921498.05595,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005694866180419922, 'calc_lineshift': 0.0008156299591064453, 'calc_hwhm': 0.008121728897094727, 'init_vectors': 0.00488591194152832, 'voigt_broadening': 0.10865044593811035, 'init_vectors_apply': 0.002124309539794922, 'get_matching_line': 0.0003800392150878906, 'aggregate__center_lines': 0.06398391723632812, 'aggregate_wing_lines': 0.009505987167358398, 'calc_line_broadening': 0.19014906883239746, 'calc_other_spectral_quan': 0.000835418701171875, 'spectrum_calc_before_obj': 0.20774626731872559}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.053,601
20210629_Tvib300K_Trot300K_55.spec,300,296,300,300,10,voigt,0.21,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921498.352,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005723476409912109, 'calc_lineshift': 0.0008082389831542969, 'calc_hwhm': 0.008379459381103516, 'init_vectors': 0.008264303207397461, 'voigt_broadening': 0.1082763671875, 'init_vectors_apply': 0.0020639896392822266, 'get_matching_line': 0.0003578662872314453, 'aggregate__center_lines': 0.058890581130981445, 'aggregate_wing_lines': 0.009087800979614258, 'calc_line_broadening': 0.18907761573791504, 'calc_other_spectral_quan': 0.000873565673828125, 'spectrum_calc_before_obj': 0.2071518898010254}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.052,601
20210629_Tvib300K_Trot300K_56.spec,300,296,300,300,10,voigt,0.21,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921498.64805,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005568265914916992, 'calc_lineshift': 0.0008363723754882812, 'calc_hwhm': 0.008549690246582031, 'init_vectors': 0.004767179489135742, 'voigt_broadening': 0.11072897911071777, 'init_vectors_apply': 0.001911163330078125, 'get_matching_line': 0.0003745555877685547, 'aggregate__center_lines': 0.0640096664428711, 'aggregate_wing_lines': 0.00937342643737793, 'calc_line_broadening': 0.1917116641998291, 'calc_other_spectral_quan': 0.0008172988891601562, 'spectrum_calc_before_obj': 0.2097156047821045}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.051,601
20210629_Tvib300K_Trot300K_57.spec,300,296,300,300,10,voigt,0.22,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921498.94411,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0056726932525634766, 'calc_lineshift': 0.0008020401000976562, 'calc_hwhm': 0.007810354232788086, 'init_vectors': 0.005106210708618164, 'voigt_broadening': 0.11282134056091309, 'init_vectors_apply': 0.0019659996032714844, 'get_matching_line': 0.0003788471221923828, 'aggregate__center_lines': 0.06808185577392578, 'aggregate_wing_lines': 0.009717941284179688, 'calc_line_broadening': 0.19872617721557617, 'calc_other_spectral_quan': 0.0009167194366455078, 'spectrum_calc_before_obj': 0.2160801887512207}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.05,601
20210629_Tvib300K_Trot300K_58.spec,300,296,300,300,10,voigt,0.22,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921499.24016,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0055124759674072266, 'calc_lineshift': 0.0007870197296142578, 'calc_hwhm': 0.007542848587036133, 'init_vectors': 0.007768392562866211, 'voigt_broadening': 0.11670756340026855, 'init_vectors_apply': 0.002501249313354492, 'get_matching_line': 0.00037598609924316406, 'aggregate__center_lines': 0.061556100845336914, 'aggregate_wing_lines': 0.009748458862304688, 'calc_line_broadening': 0.20076537132263184, 'calc_other_spectral_quan': 0.0008313655853271484, 'spectrum_calc_before_obj': 0.21764206886291504}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.049,601
20210629_Tvib300K_Trot300K_59.spec,300,296,300,300,10,voigt,0.22,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921499.54021,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006109476089477539, 'calc_lineshift': 0.0008356571197509766, 'calc_hwhm': 0.007854461669921875, 'init_vectors': 0.005601167678833008, 'voigt_broadening': 0.12001657485961914, 'init_vectors_apply': 0.002091646194458008, 'get_matching_line': 0.0003802776336669922, 'aggregate__center_lines': 0.061098337173461914, 'aggregate_wing_lines': 0.009435176849365234, 'calc_line_broadening': 0.19935989379882812, 'calc_other_spectral_quan': 0.0008802413940429688, 'spectrum_calc_before_obj': 0.21730804443359375}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.048,601
20210629_Tvib300K_Trot300K_60.spec,300,296,300,300,10,voigt,0.21,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921499.84427,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0055675506591796875, 'calc_lineshift': 0.0008134841918945312, 'calc_hwhm': 0.00797581672668457, 'init_vectors': 0.0051174163818359375, 'voigt_broadening': 0.11697506904602051, 'init_vectors_apply': 0.002911090850830078, 'get_matching_line': 0.0004200935363769531, 'aggregate__center_lines': 0.05928397178649902, 'aggregate_wing_lines': 0.009291410446166992, 'calc_line_broadening': 0.19464850425720215, 'calc_other_spectral_quan': 0.0008251667022705078, 'spectrum_calc_before_obj': 0.2120366096496582}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.047,601
20210629_Tvib300K_Trot300K_61.spec,300,296,300,300,10,voigt,0.23,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921500.16432,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006448984146118164, 'calc_lineshift': 0.0009512901306152344, 'calc_hwhm': 0.008028030395507812, 'init_vectors': 0.008632659912109375, 'voigt_broadening': 0.12374186515808105, 'init_vectors_apply': 0.003336191177368164, 'get_matching_line': 0.00038552284240722656, 'aggregate__center_lines': 0.06197309494018555, 'aggregate_wing_lines': 0.009819746017456055, 'calc_line_broadening': 0.21029210090637207, 'calc_other_spectral_quan': 0.0008270740509033203, 'spectrum_calc_before_obj': 0.22896218299865723}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.046,601
20210629_Tvib300K_Trot300K_62.spec,300,296,300,300,10,voigt,0.23,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921500.48038,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005846261978149414, 'calc_lineshift': 0.0008101463317871094, 'calc_hwhm': 0.008788108825683594, 'init_vectors': 0.006160259246826172, 'voigt_broadening': 0.12761855125427246, 'init_vectors_apply': 0.0033004283905029297, 'get_matching_line': 0.0004451274871826172, 'aggregate__center_lines': 0.06171083450317383, 'aggregate_wing_lines': 0.009717702865600586, 'calc_line_broadening': 0.20960450172424316, 'calc_other_spectral_quan': 0.0008172988891601562, 'spectrum_calc_before_obj': 0.22851848602294922}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.045,601
20210629_Tvib300K_Trot300K_63.spec,300,296,300,300,10,voigt,0.23,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921500.79644,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005461454391479492, 'calc_lineshift': 0.0008189678192138672, 'calc_hwhm': 0.0077991485595703125, 'init_vectors': 0.005721569061279297, 'voigt_broadening': 0.1335437297821045, 'init_vectors_apply': 0.002318859100341797, 'get_matching_line': 0.0003829002380371094, 'aggregate__center_lines': 0.0619199275970459, 'aggregate_wing_lines': 0.009962081909179688, 'calc_line_broadening': 0.21452927589416504, 'calc_other_spectral_quan': 0.0008642673492431641, 'spectrum_calc_before_obj': 0.23167920112609863}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.044,601
20210629_Tvib300K_Trot300K_64.spec,300,296,300,300,10,voigt,0.24,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921501.1165,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005669593811035156, 'calc_lineshift': 0.0007698535919189453, 'calc_hwhm': 0.007826089859008789, 'init_vectors': 0.009576797485351562, 'voigt_broadening': 0.1324319839477539, 'init_vectors_apply': 0.0023925304412841797, 'get_matching_line': 0.00037789344787597656, 'aggregate__center_lines': 0.06149578094482422, 'aggregate_wing_lines': 0.01009988784790039, 'calc_line_broadening': 0.21878790855407715, 'calc_other_spectral_quan': 0.0008492469787597656, 'spectrum_calc_before_obj': 0.23615360260009766}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.043,601
20210629_Tvib300K_Trot300K_65.spec,300,296,300,300,10,voigt,0.23,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921501.43255,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0055179595947265625, 'calc_lineshift': 0.0007548332214355469, 'calc_hwhm': 0.007986783981323242, 'init_vectors': 0.00656580924987793, 'voigt_broadening': 0.13451695442199707, 'init_vectors_apply': 0.002441883087158203, 'get_matching_line': 0.0003867149353027344, 'aggregate__center_lines': 0.06322789192199707, 'aggregate_wing_lines': 0.009469032287597656, 'calc_line_broadening': 0.21729421615600586, 'calc_other_spectral_quan': 0.0008285045623779297, 'spectrum_calc_before_obj': 0.23459196090698242}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.042,601
20210629_Tvib300K_Trot300K_66.spec,300,296,300,300,10,voigt,0.25,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921501.76461,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0054967403411865234, 'calc_lineshift': 0.0007784366607666016, 'calc_hwhm': 0.008722305297851562, 'init_vectors': 0.006903886795043945, 'voigt_broadening': 0.1428205966949463, 'init_vectors_apply': 0.0027306079864501953, 'get_matching_line': 0.00041222572326660156, 'aggregate__center_lines': 0.06611442565917969, 'aggregate_wing_lines': 0.010861873626708984, 'calc_line_broadening': 0.2305293083190918, 'calc_other_spectral_quan': 0.0009143352508544922, 'spectrum_calc_before_obj': 0.24879002571105957}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.041,601
20210629_Tvib300K_Trot300K_67.spec,300,296,300,300,10,voigt,0.24,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921502.10067,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005403995513916016, 'calc_lineshift': 0.0009319782257080078, 'calc_hwhm': 0.007679939270019531, 'init_vectors': 0.009516239166259766, 'voigt_broadening': 0.1425631046295166, 'init_vectors_apply': 0.002718210220336914, 'get_matching_line': 0.00037360191345214844, 'aggregate__center_lines': 0.060889244079589844, 'aggregate_wing_lines': 0.009325742721557617, 'calc_line_broadening': 0.22794747352600098, 'calc_other_spectral_quan': 0.0008268356323242188, 'spectrum_calc_before_obj': 0.24499917030334473}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.04,601
20210629_Tvib300K_Trot300K_68.spec,300,296,300,300,10,voigt,0.27,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921502.46074,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005674123764038086, 'calc_lineshift': 0.0007910728454589844, 'calc_hwhm': 0.008012056350708008, 'init_vectors': 0.006569862365722656, 'voigt_broadening': 0.1684248447418213, 'init_vectors_apply': 0.002879619598388672, 'get_matching_line': 0.00041294097900390625, 'aggregate__center_lines': 0.06603765487670898, 'aggregate_wing_lines': 0.010123252868652344, 'calc_line_broadening': 0.25508856773376465, 'calc_other_spectral_quan': 0.0008549690246582031, 'spectrum_calc_before_obj': 0.2726266384124756}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.039,601
20210629_Tvib300K_Trot300K_69.spec,300,296,300,300,10,voigt,0.26,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921502.8128,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005312681198120117, 'calc_lineshift': 0.0009009838104248047, 'calc_hwhm': 0.008348464965820312, 'init_vectors': 0.007127523422241211, 'voigt_broadening': 0.15485501289367676, 'init_vectors_apply': 0.0029692649841308594, 'get_matching_line': 0.0004124641418457031, 'aggregate__center_lines': 0.06774282455444336, 'aggregate_wing_lines': 0.009942293167114258, 'calc_line_broadening': 0.2437732219696045, 'calc_other_spectral_quan': 0.0008881092071533203, 'spectrum_calc_before_obj': 0.26163506507873535}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.038,601
20210629_Tvib300K_Trot300K_70.spec,300,296,300,300,10,voigt,0.27,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921503.17287,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0062105655670166016, 'calc_lineshift': 0.0007648468017578125, 'calc_hwhm': 0.009078741073608398, 'init_vectors': 0.01160740852355957, 'voigt_broadening': 0.15482234954833984, 'init_vectors_apply': 0.0027697086334228516, 'get_matching_line': 0.00037288665771484375, 'aggregate__center_lines': 0.06562995910644531, 'aggregate_wing_lines': 0.009787321090698242, 'calc_line_broadening': 0.2476053237915039, 'calc_other_spectral_quan': 0.0008294582366943359, 'spectrum_calc_before_obj': 0.2673637866973877}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.037,601
20210629_Tvib300K_Trot300K_71.spec,300,296,300,300,10,voigt,0.25,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921503.52093,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005513668060302734, 'calc_lineshift': 0.0009443759918212891, 'calc_hwhm': 0.008163928985595703, 'init_vectors': 0.00709080696105957, 'voigt_broadening': 0.15564894676208496, 'init_vectors_apply': 0.002973318099975586, 'get_matching_line': 0.00039577484130859375, 'aggregate__center_lines': 0.05994391441345215, 'aggregate_wing_lines': 0.010485649108886719, 'calc_line_broadening': 0.23720955848693848, 'calc_other_spectral_quan': 0.0008466243743896484, 'spectrum_calc_before_obj': 0.2549619674682617}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.036,601
20210629_Tvib300K_Trot300K_72.spec,300,296,300,300,10,voigt,0.26,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921503.86499,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005728244781494141, 'calc_lineshift': 0.0007388591766357422, 'calc_hwhm': 0.008229255676269531, 'init_vectors': 0.008337974548339844, 'voigt_broadening': 0.1549513339996338, 'init_vectors_apply': 0.0029754638671875, 'get_matching_line': 0.0004000663757324219, 'aggregate__center_lines': 0.06222867965698242, 'aggregate_wing_lines': 0.010039567947387695, 'calc_line_broadening': 0.23964762687683105, 'calc_other_spectral_quan': 0.0008158683776855469, 'spectrum_calc_before_obj': 0.25733447074890137}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.035,601
20210629_Tvib300K_Trot300K_73.spec,300,296,300,300,10,voigt,0.27,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921504.21705,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005673885345458984, 'calc_lineshift': 0.0008745193481445312, 'calc_hwhm': 0.007889032363891602, 'init_vectors': 0.011021852493286133, 'voigt_broadening': 0.16146373748779297, 'init_vectors_apply': 0.003009796142578125, 'get_matching_line': 0.0003762245178222656, 'aggregate__center_lines': 0.06040239334106445, 'aggregate_wing_lines': 0.010216951370239258, 'calc_line_broadening': 0.24938344955444336, 'calc_other_spectral_quan': 0.0008461475372314453, 'spectrum_calc_before_obj': 0.2668752670288086}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.034,601
20210629_Tvib300K_Trot300K_74.spec,300,296,300,300,10,voigt,0.28,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921504.58512,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0058977603912353516, 'calc_lineshift': 0.0008454322814941406, 'calc_hwhm': 0.008819818496704102, 'init_vectors': 0.007513284683227539, 'voigt_broadening': 0.17430496215820312, 'init_vectors_apply': 0.003312826156616211, 'get_matching_line': 0.0004086494445800781, 'aggregate__center_lines': 0.06626605987548828, 'aggregate_wing_lines': 0.009846210479736328, 'calc_line_broadening': 0.2623419761657715, 'calc_other_spectral_quan': 0.0008292198181152344, 'spectrum_calc_before_obj': 0.2812802791595459}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.033,601
20210629_Tvib300K_Trot300K_75.spec,300,296,300,300,10,voigt,0.28,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921504.95319,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005567789077758789, 'calc_lineshift': 0.0007927417755126953, 'calc_hwhm': 0.008105039596557617, 'init_vectors': 0.007750511169433594, 'voigt_broadening': 0.17373347282409668, 'init_vectors_apply': 0.0031185150146484375, 'get_matching_line': 0.000396728515625, 'aggregate__center_lines': 0.06254410743713379, 'aggregate_wing_lines': 0.010113239288330078, 'calc_line_broadening': 0.25842714309692383, 'calc_other_spectral_quan': 0.0008487701416015625, 'spectrum_calc_before_obj': 0.2759549617767334}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.032,601
20210629_Tvib300K_Trot300K_76.spec,300,296,300,300,10,voigt,0.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921505.33325,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005739450454711914, 'calc_lineshift': 0.0008130073547363281, 'calc_hwhm': 0.009207010269165039, 'init_vectors': 0.012123823165893555, 'voigt_broadening': 0.18378663063049316, 'init_vectors_apply': 0.0034019947052001953, 'get_matching_line': 0.00037550926208496094, 'aggregate__center_lines': 0.061968088150024414, 'aggregate_wing_lines': 0.009982824325561523, 'calc_line_broadening': 0.27471494674682617, 'calc_other_spectral_quan': 0.0008378028869628906, 'spectrum_calc_before_obj': 0.29382991790771484}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.031,601
20210629_Tvib300K_Trot300K_77.spec,300,296,300,300,10,voigt,0.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921505.70932,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.0056078433990478516, 'calc_lineshift': 0.0009310245513916016, 'calc_hwhm': 0.007959842681884766, 'init_vectors': 0.00832056999206543, 'voigt_broadening': 0.1829695701599121, 'init_vectors_apply': 0.003325223922729492, 'get_matching_line': 0.0003986358642578125, 'aggregate__center_lines': 0.06421899795532227, 'aggregate_wing_lines': 0.010989189147949219, 'calc_line_broadening': 0.27098679542541504, 'calc_other_spectral_quan': 0.0008978843688964844, 'spectrum_calc_before_obj': 0.2885720729827881}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.03,601
20210629_Tvib300K_Trot300K_78.spec,300,296,300,300,10,voigt,0.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921506.08939,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005841255187988281, 'calc_lineshift': 0.0015091896057128906, 'calc_hwhm': 0.00862264633178711, 'init_vectors': 0.008220195770263672, 'voigt_broadening': 0.18626189231872559, 'init_vectors_apply': 0.003366708755493164, 'get_matching_line': 0.0003917217254638672, 'aggregate__center_lines': 0.06299591064453125, 'aggregate_wing_lines': 0.009963035583496094, 'calc_line_broadening': 0.27191996574401855, 'calc_other_spectral_quan': 0.000850677490234375, 'spectrum_calc_before_obj': 0.2910492420196533}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.029,601
20210629_Tvib300K_Trot300K_79.spec,300,296,300,300,10,voigt,0.3,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921506.48546,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005708456039428711, 'calc_lineshift': 0.0009355545043945312, 'calc_hwhm': 0.007600545883178711, 'init_vectors': 0.008568525314331055, 'voigt_broadening': 0.19832754135131836, 'init_vectors_apply': 0.004548072814941406, 'get_matching_line': 0.0006814002990722656, 'aggregate__center_lines': 0.06406760215759277, 'aggregate_wing_lines': 0.010137319564819336, 'calc_line_broadening': 0.28708839416503906, 'calc_other_spectral_quan': 0.0008461475372314453, 'spectrum_calc_before_obj': 0.3043637275695801}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.028,601
20210629_Tvib300K_Trot300K_80.spec,300,296,300,300,10,voigt,0.31,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921506.89354,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.005716800689697266, 'calc_lineshift': 0.0007710456848144531, 'calc_hwhm': 0.007848739624023438, 'init_vectors': 0.010352134704589844, 'voigt_broadening': 0.20564913749694824, 'init_vectors_apply': 0.003888845443725586, 'get_matching_line': 0.00042438507080078125, 'aggregate__center_lines': 0.0629124641418457, 'aggregate_wing_lines': 0.010197162628173828, 'calc_line_broadening': 0.2941272258758545, 'calc_other_spectral_quan': 0.0008535385131835938, 'spectrum_calc_before_obj': 0.31197690963745117}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.027,601
20210629_Tvib300K_Trot300K_81.spec,300,296,300,300,10,voigt,0.33,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/NO-08_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3",1624921507.32161,radis,11147,0,0,0,1,1,NO,NO_100_150,hapi,1,11000,"{'scaled_eq_lineshift': 0.006020069122314453, 'calc_lineshift': 0.0008063316345214844, 'calc_hwhm': 0.00799417495727539, 'init_vectors': 0.010806798934936523, 'voigt_broadening': 0.2105419635772705, 'init_vectors_apply': 0.005194425582885742, 'get_matching_line': 0.00042510032653808594, 'aggregate__center_lines': 0.06867504119873047, 'aggregate_wing_lines': 0.011394977569580078, 'calc_line_broadening': 0.3090174198150635, 'calc_other_spectral_quan': 0.0008685588836669922, 'spectrum_calc_before_obj': 0.327378511428833}",0,0.9.29,boltzmann,1,X,1,11147,boltzmann,0.01,0.01,150,155,100,95,cm-1,0.026,601
