Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
16,20210722_Tvib300K_Trot300K_16.spec,0.001147747039795,7.15255737304688E-06,0.00114893913269,0.0245840549469,8333.33333333334,300,296,300,300,0.000337839126587,0.00069522857666,cython,300,fft,0.003003120422363,0.035785436630249,0.000702619552612,0.000971078872681,0.05,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963036.84601,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008731603622437,1000,"{'_check_line_databank': 0.00033783912658691406, 'reinitialize_1': 0.0011858940124511719, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0015420913696289062, 'reinitialize_4': 3.5762786865234375e-05, 'reinitialize': 0.002780437469482422, 'scaled_eq_linestrength': 0.005754947662353516, 'calc_lineshift': 0.0007026195526123047, 'calc_hwhm': 0.0030031204223632812, '_generate_wavenumber_arrays': 0.0006952285766601562, 'precompute_DLM_lineshapes': 0.008731603622436523, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.0011489391326904297, 'DLM_Distribute_lines': 0.0011477470397949219, 'DLM_convolve': 0.024584054946899414, 'calc_line_broadening': 0.03578543663024902, 'calc_other_spectral_quan': 0.0009710788726806641, 'spectrum_calc_before_obj': 0.050093650817871094}",0,0.9.29,0.002780437469482,0.001185894012451,1.12056732177734E-05,0.001542091369629,3.57627868652344E-05,boltzmann,0.005754947662354,1,0.050093650817871,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.048,5003
17,20210722_Tvib300K_Trot300K_17.spec,0.001402139663696,6.91413879394531E-06,0.001256704330444,0.010105848312378,8695.65217391305,300,296,300,300,0.000390291213989,0.000998258590698,cython,300,fft,0.003310918807983,0.02181601524353,0.000792264938354,0.00081729888916,0.04,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963036.99401,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008722066879272,1000,"{'_check_line_databank': 0.0003902912139892578, 'reinitialize_1': 0.001439809799194336, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0014333724975585938, 'reinitialize_4': 3.4809112548828125e-05, 'reinitialize': 0.002925395965576172, 'scaled_eq_linestrength': 0.006909847259521484, 'calc_lineshift': 0.0007922649383544922, 'calc_hwhm': 0.0033109188079833984, '_generate_wavenumber_arrays': 0.0009982585906982422, 'precompute_DLM_lineshapes': 0.008722066879272461, 'DLM_Initialized_vectors': 6.9141387939453125e-06, 'DLM_closest_matching_line': 0.001256704330444336, 'DLM_Distribute_lines': 0.001402139663696289, 'DLM_convolve': 0.01010584831237793, 'calc_line_broadening': 0.021816015243530273, 'calc_other_spectral_quan': 0.0008172988891601562, 'spectrum_calc_before_obj': 0.0380251407623291}",0,0.9.29,0.002925395965576,0.001439809799194,1.09672546386719E-05,0.001433372497559,3.48091125488281E-05,boltzmann,0.006909847259521,1,0.038025140762329,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.046,5003
18,20210722_Tvib300K_Trot300K_18.spec,0.001135587692261,8.58306884765625E-06,0.001197814941406,0.029700040817261,9090.9090909091,300,296,300,300,0.000358581542969,0.000712633132935,cython,300,fft,0.002958059310913,0.041830778121948,0.000868558883667,0.000892400741577,0.06,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.15801,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.009395599365234,1000,"{'_check_line_databank': 0.00035858154296875, 'reinitialize_1': 0.0013883113861083984, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0017635822296142578, 'reinitialize_4': 0.00014090538024902344, 'reinitialize': 0.0033130645751953125, 'scaled_eq_linestrength': 0.005944252014160156, 'calc_lineshift': 0.0008685588836669922, 'calc_hwhm': 0.002958059310913086, '_generate_wavenumber_arrays': 0.0007126331329345703, 'precompute_DLM_lineshapes': 0.009395599365234375, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.00119781494140625, 'DLM_Distribute_lines': 0.0011355876922607422, 'DLM_convolve': 0.029700040817260742, 'calc_line_broadening': 0.04183077812194824, 'calc_other_spectral_quan': 0.0008924007415771484, 'spectrum_calc_before_obj': 0.056967973709106445}",0,0.9.29,0.003313064575195,0.001388311386108,1.12056732177734E-05,0.001763582229614,0.000140905380249,boltzmann,0.00594425201416,1,0.056967973709107,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.044,5003
19,20210722_Tvib300K_Trot300K_19.spec,0.001169681549072,8.34465026855469E-06,0.001251935958862,0.017488956451416,9523.80952380953,300,296,300,300,0.000494956970215,0.000700950622559,cython,300,fft,0.003291130065918,0.02958869934082,0.001969575881958,0.00098180770874,0.05,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.31001,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.009465217590332,1000,"{'_check_line_databank': 0.0004949569702148438, 'reinitialize_1': 0.0011620521545410156, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0014374256134033203, 'reinitialize_4': 3.218650817871094e-05, 'reinitialize': 0.0026481151580810547, 'scaled_eq_linestrength': 0.0053980350494384766, 'calc_lineshift': 0.001969575881958008, 'calc_hwhm': 0.0032911300659179688, '_generate_wavenumber_arrays': 0.0007009506225585938, 'precompute_DLM_lineshapes': 0.009465217590332031, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0012519359588623047, 'DLM_Distribute_lines': 0.0011696815490722656, 'DLM_convolve': 0.017488956451416016, 'calc_line_broadening': 0.029588699340820312, 'calc_other_spectral_quan': 0.0009818077087402344, 'spectrum_calc_before_obj': 0.04514312744140625}",0,0.9.29,0.002648115158081,0.001162052154541,1.1444091796875E-05,0.001437425613403,3.21865081787109E-05,boltzmann,0.005398035049438,1,0.045143127441406,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.042,5003
20,20210722_Tvib300K_Trot300K_20.spec,0.001098871231079,5.24520874023438E-06,0.001168251037598,0.007388830184937,10000,300,296,300,300,0.000337362289429,0.000713348388672,cython,300,fft,0.003080606460571,0.018218278884888,0.000823736190796,0.000848054885864,0.03,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.46201,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008298873901367,1000,"{'_check_line_databank': 0.00033736228942871094, 'reinitialize_1': 0.0012392997741699219, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0016627311706542969, 'reinitialize_4': 4.506111145019531e-05, 'reinitialize': 0.002965688705444336, 'scaled_eq_linestrength': 0.006943225860595703, 'calc_lineshift': 0.0008237361907958984, 'calc_hwhm': 0.003080606460571289, '_generate_wavenumber_arrays': 0.000713348388671875, 'precompute_DLM_lineshapes': 0.008298873901367188, 'DLM_Initialized_vectors': 5.245208740234375e-06, 'DLM_closest_matching_line': 0.0011682510375976562, 'DLM_Distribute_lines': 0.0010988712310791016, 'DLM_convolve': 0.0073888301849365234, 'calc_line_broadening': 0.018218278884887695, 'calc_other_spectral_quan': 0.0008480548858642578, 'spectrum_calc_before_obj': 0.03399991989135742}",0,0.9.29,0.002965688705444,0.00123929977417,1.1444091796875E-05,0.001662731170654,4.50611114501953E-05,boltzmann,0.006943225860596,1,0.033999919891358,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.04,5003
21,20210722_Tvib300K_Trot300K_21.spec,0.001150846481323,8.82148742675781E-06,0.001209020614624,0.040513515472412,10526.3157894737,300,296,300,300,0.000414133071899,0.001406192779541,cython,300,fft,0.004063606262207,0.055184602737427,0.000988721847534,0.001002788543701,0.07,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.646,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.011667013168335,1000,"{'_check_line_databank': 0.00041413307189941406, 'reinitialize_1': 0.001300811767578125, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0017139911651611328, 'reinitialize_4': 4.6253204345703125e-05, 'reinitialize': 0.003078937530517578, 'scaled_eq_linestrength': 0.007033586502075195, 'calc_lineshift': 0.0009887218475341797, 'calc_hwhm': 0.004063606262207031, '_generate_wavenumber_arrays': 0.0014061927795410156, 'precompute_DLM_lineshapes': 0.011667013168334961, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.0012090206146240234, 'DLM_Distribute_lines': 0.0011508464813232422, 'DLM_convolve': 0.04051351547241211, 'calc_line_broadening': 0.05518460273742676, 'calc_other_spectral_quan': 0.0010027885437011719, 'spectrum_calc_before_obj': 0.07327079772949219}",0,0.9.29,0.003078937530518,0.001300811767578,1.19209289550781E-05,0.001713991165161,4.62532043457031E-05,boltzmann,0.007033586502075,1,0.073270797729492,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.038,5003
22,20210722_Tvib300K_Trot300K_22.spec,0.00112247467041,8.34465026855469E-06,0.001260757446289,0.037119865417481,11111.1111111111,300,296,300,300,0.000345945358276,0.000757455825806,cython,300,fft,0.003067255020142,0.049102306365967,0.000712633132935,0.001081943511963,0.06,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.826,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.009087085723877,1000,"{'_check_line_databank': 0.0003459453582763672, 'reinitialize_1': 0.0018701553344726562, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0016884803771972656, 'reinitialize_4': 3.695487976074219e-05, 'reinitialize': 0.003613710403442383, 'scaled_eq_linestrength': 0.005581378936767578, 'calc_lineshift': 0.0007126331329345703, 'calc_hwhm': 0.0030672550201416016, '_generate_wavenumber_arrays': 0.0007574558258056641, 'precompute_DLM_lineshapes': 0.009087085723876953, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0012607574462890625, 'DLM_Distribute_lines': 0.0011224746704101562, 'DLM_convolve': 0.03711986541748047, 'calc_line_broadening': 0.0491023063659668, 'calc_other_spectral_quan': 0.0010819435119628906, 'spectrum_calc_before_obj': 0.06432938575744629}",0,0.9.29,0.003613710403442,0.001870155334473,1.12056732177734E-05,0.001688480377197,3.69548797607422E-05,boltzmann,0.005581378936768,1,0.064329385757446,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.036,5003
23,20210722_Tvib300K_Trot300K_23.spec,0.001176834106445,8.10623168945313E-06,0.001210451126099,0.007556200027466,11764.705882353,300,296,300,300,0.000330209732056,0.000929355621338,cython,300,fft,0.004490852355957,0.018857002258301,0.000734329223633,0.001085519790649,0.03,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963037.978,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008699417114258,1000,"{'_check_line_databank': 0.00033020973205566406, 'reinitialize_1': 0.001203775405883789, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0014119148254394531, 'reinitialize_4': 3.218650817871094e-05, 'reinitialize': 0.0026645660400390625, 'scaled_eq_linestrength': 0.005692481994628906, 'calc_lineshift': 0.0007343292236328125, 'calc_hwhm': 0.004490852355957031, '_generate_wavenumber_arrays': 0.0009293556213378906, 'precompute_DLM_lineshapes': 0.008699417114257812, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0012104511260986328, 'DLM_Distribute_lines': 0.0011768341064453125, 'DLM_convolve': 0.00755620002746582, 'calc_line_broadening': 0.01885700225830078, 'calc_other_spectral_quan': 0.001085519790649414, 'spectrum_calc_before_obj': 0.034848928451538086}",0,0.9.29,0.002664566040039,0.001203775405884,1.12056732177734E-05,0.001411914825439,3.21865081787109E-05,boltzmann,0.005692481994629,1,0.034848928451538,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.034,5003
24,20210722_Tvib300K_Trot300K_24.spec,0.001503705978394,6.67572021484375E-06,0.001197576522827,0.040562629699707,12500,300,296,300,300,0.000605344772339,0.000821590423584,cython,300,fft,0.003361701965332,0.052692651748657,0.000836610794067,0.001138687133789,0.07,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963038.162,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008869171142578,1000,"{'_check_line_databank': 0.0006053447723388672, 'reinitialize_1': 0.00177001953125, 'reinitialize_2': 3.600120544433594e-05, 'reinitialize_3': 0.0022401809692382812, 'reinitialize_4': 5.221366882324219e-05, 'reinitialize': 0.0041086673736572266, 'scaled_eq_linestrength': 0.006390810012817383, 'calc_lineshift': 0.0008366107940673828, 'calc_hwhm': 0.0033617019653320312, '_generate_wavenumber_arrays': 0.0008215904235839844, 'precompute_DLM_lineshapes': 0.008869171142578125, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0011975765228271484, 'DLM_Distribute_lines': 0.0015037059783935547, 'DLM_convolve': 0.04056262969970703, 'calc_line_broadening': 0.05269265174865723, 'calc_other_spectral_quan': 0.0011386871337890625, 'spectrum_calc_before_obj': 0.07003927230834961}",0,0.9.29,0.004108667373657,0.00177001953125,3.60012054443359E-05,0.002240180969238,5.22136688232422E-05,boltzmann,0.006390810012817,1,0.07003927230835,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.032,5003
25,20210722_Tvib300K_Trot300K_25.spec,0.002033233642578,1.04904174804688E-05,0.001319169998169,0.050604104995728,13333.3333333334,300,296,300,300,0.000338792800903,0.001144647598267,cython,300,fft,0.004121065139771,0.063859939575195,0.000767230987549,0.001161575317383,0.08,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963038.362,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.009166955947876,1000,"{'_check_line_databank': 0.0003387928009033203, 'reinitialize_1': 0.001191854476928711, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0013899803161621094, 'reinitialize_4': 3.24249267578125e-05, 'reinitialize': 0.0026311874389648438, 'scaled_eq_linestrength': 0.006441354751586914, 'calc_lineshift': 0.0007672309875488281, 'calc_hwhm': 0.004121065139770508, '_generate_wavenumber_arrays': 0.0011446475982666016, 'precompute_DLM_lineshapes': 0.009166955947875977, 'DLM_Initialized_vectors': 1.049041748046875e-05, 'DLM_closest_matching_line': 0.0013191699981689453, 'DLM_Distribute_lines': 0.002033233642578125, 'DLM_convolve': 0.05060410499572754, 'calc_line_broadening': 0.06385993957519531, 'calc_other_spectral_quan': 0.0011615753173828125, 'spectrum_calc_before_obj': 0.08054089546203613}",0,0.9.29,0.002631187438965,0.001191854476929,1.12056732177734E-05,0.001389980316162,3.24249267578125E-05,boltzmann,0.006441354751587,1,0.080540895462036,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.03,5003
26,20210722_Tvib300K_Trot300K_26.spec,0.001347303390503,8.10623168945313E-06,0.001196622848511,0.041919946670532,14285.7142857143,300,296,300,300,0.000461101531982,0.001037836074829,cython,300,fft,0.003858804702759,0.054107427597046,0.000982761383057,0.001604080200195,0.07,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963038.562,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.008927822113037,1000,"{'_check_line_databank': 0.0004611015319824219, 'reinitialize_1': 0.0011563301086425781, 'reinitialize_2': 1.1682510375976562e-05, 'reinitialize_3': 0.0014579296112060547, 'reinitialize_4': 3.314018249511719e-05, 'reinitialize': 0.0026655197143554688, 'scaled_eq_linestrength': 0.008079290390014648, 'calc_lineshift': 0.0009827613830566406, 'calc_hwhm': 0.003858804702758789, '_generate_wavenumber_arrays': 0.0010378360748291016, 'precompute_DLM_lineshapes': 0.00892782211303711, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0011966228485107422, 'DLM_Distribute_lines': 0.0013473033905029297, 'DLM_convolve': 0.04191994667053223, 'calc_line_broadening': 0.0541074275970459, 'calc_other_spectral_quan': 0.0016040802001953125, 'spectrum_calc_before_obj': 0.0728750228881836}",0,0.9.29,0.002665519714355,0.001156330108643,1.16825103759766E-05,0.001457929611206,3.31401824951172E-05,boltzmann,0.008079290390015,1,0.072875022888184,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.028,5003
27,20210722_Tvib300K_Trot300K_27.spec,0.001571893692017,9.29832458496094E-06,0.001976728439331,0.055545568466187,15384.6153846154,300,296,300,300,0.000380277633667,0.000767707824707,cython,300,fft,0.003702640533447,0.071341514587402,0.001068830490112,0.00132942199707,0.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963038.778,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.011175632476807,1000,"{'_check_line_databank': 0.0003802776336669922, 'reinitialize_1': 0.001062631607055664, 'reinitialize_2': 1.1920928955078125e-05, 'reinitialize_3': 0.0017867088317871094, 'reinitialize_4': 4.982948303222656e-05, 'reinitialize': 0.0029175281524658203, 'scaled_eq_linestrength': 0.006066083908081055, 'calc_lineshift': 0.0010688304901123047, 'calc_hwhm': 0.0037026405334472656, '_generate_wavenumber_arrays': 0.0007677078247070312, 'precompute_DLM_lineshapes': 0.01117563247680664, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0019767284393310547, 'DLM_Distribute_lines': 0.0015718936920166016, 'DLM_convolve': 0.05554556846618652, 'calc_line_broadening': 0.07134151458740234, 'calc_other_spectral_quan': 0.0013294219970703125, 'spectrum_calc_before_obj': 0.08765745162963867}",0,0.9.29,0.002917528152466,0.001062631607056,1.19209289550781E-05,0.001786708831787,4.98294830322266E-05,boltzmann,0.006066083908081,1,0.087657451629639,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.026,5003
28,20210722_Tvib300K_Trot300K_28.spec,0.001632452011108,5.48362731933594E-06,0.001472949981689,0.064052104949951,16666.6666666667,300,296,300,300,0.000351905822754,0.000716924667358,cython,300,fft,0.002906322479248,0.078205585479736,0.000722408294678,0.001168489456177,0.09,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,1E-06,1,"1,2,3,4,5,6",1626963039.002,radis,19238,0,0,0,1,1,CO,CO_5000_5100_19238_fft,simple,hapi,1,0.009586095809937,1000,"{'_check_line_databank': 0.00035190582275390625, 'reinitialize_1': 0.0012073516845703125, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.001783609390258789, 'reinitialize_4': 3.409385681152344e-05, 'reinitialize': 0.003041505813598633, 'scaled_eq_linestrength': 0.006771564483642578, 'calc_lineshift': 0.0007224082946777344, 'calc_hwhm': 0.002906322479248047, '_generate_wavenumber_arrays': 0.0007169246673583984, 'precompute_DLM_lineshapes': 0.009586095809936523, 'DLM_Initialized_vectors': 5.4836273193359375e-06, 'DLM_closest_matching_line': 0.0014729499816894531, 'DLM_Distribute_lines': 0.0016324520111083984, 'DLM_convolve': 0.06405210494995117, 'calc_line_broadening': 0.07820558547973633, 'calc_other_spectral_quan': 0.0011684894561767578, 'spectrum_calc_before_obj': 0.09395670890808105}",0,0.9.29,0.003041505813599,0.00120735168457,1.12056732177734E-05,0.001783609390259,3.40938568115234E-05,boltzmann,0.006771564483643,1,0.093956708908081,X,1,19238,boltzmann,3,5,0.01,0.01,5100,5250,5000,4850,cm-1,0.024,5003
