Index,file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,Complexity_Voigt,Complexity_FFT
84,20210722_Tvib300K_Trot300K_4.spec,0.019459009170531998,1.16825103759766e-05,0.005356073379517,9.99453973770142,1030000.0,300,296,300,300,0.00034332275390599993,0.018381357192993,cython,300,fft,0.0033845901489259994,10.7226524353027,0.0007979869842529999,0.042888402938842995,10.8,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951147.9124,radis,60000,0,0,0,1,1,CO,CO_2000_12000_60000_fft,simple,hapi,1,0.6940476894378659,1000,"{'_check_line_databank': 0.00034332275390625, 'reinitialize_1': 0.0034880638122558594, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016245841979980469, 'reinitialize_4': 3.0517578125e-05, 'reinitialize': 0.00516057014465332, 'scaled_eq_linestrength': 0.006749391555786133, 'calc_lineshift': 0.0007979869842529297, 'calc_hwhm': 0.0033845901489257812, '_generate_wavenumber_arrays': 0.018381357192993164, 'precompute_DLM_lineshapes': 0.6940476894378662, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0053560733795166016, 'DLM_Distribute_lines': 0.019459009170532227, 'DLM_convolve': 9.994539737701416, 'calc_line_broadening': 10.722652435302734, 'calc_other_spectral_quan': 0.04288840293884277, 'spectrum_calc_before_obj': 10.80046010017395}",0,0.9.29,0.005160570144652999,0.0034880638122559995,1.07288360595703e-05,0.001624584197998,3.0517578125e-05,boltzmann,0.006749391555785999,1,10.800460100174,X,1,471366,boltzmann,6,5,0.01,0.01,12000,12150,2000,1850,cm-1,0.01,1030001,187258451726.14328,442073064.67137176
85,20210722_Tvib300K_Trot300K_5.spec,0.01940655708313,1.07288360595703e-05,0.005070447921753,22.384511232376102,1230000.0,300,296,300,300,0.0015435218811039998,0.022347211837769,cython,300,fft,0.004332542419434,23.1859512329102,0.001004695892334,0.05211949348449701,23.29,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951187.04235,radis,60000,0,0,0,1,1,CO,CO_2000_14000_60000_fft,simple,hapi,1,0.7683472633361809,1000,"{'_check_line_databank': 0.0015435218811035156, 'reinitialize_1': 0.00757145881652832, 'reinitialize_2': 2.574920654296875e-05, 'reinitialize_3': 0.003537416458129883, 'reinitialize_4': 6.818771362304688e-05, 'reinitialize': 0.011217117309570312, 'scaled_eq_linestrength': 0.010446786880493164, 'calc_lineshift': 0.0010046958923339844, 'calc_hwhm': 0.004332542419433594, '_generate_wavenumber_arrays': 0.022347211837768555, 'precompute_DLM_lineshapes': 0.7683472633361816, 'DLM_Initialized_vectors': 1.0728836059570312e-05, 'DLM_closest_matching_line': 0.00507044792175293, 'DLM_Distribute_lines': 0.019406557083129883, 'DLM_convolve': 22.3845112323761, 'calc_line_broadening': 23.185951232910156, 'calc_other_spectral_quan': 0.05211949348449707, 'spectrum_calc_before_obj': 23.289066791534424}",0,0.9.29,0.01121711730957,0.007571458816528001,2.57492065429687e-05,0.0035374164581300003,6.81877136230469e-05,boltzmann,0.010446786880493,1,23.2890667915344,X,1,543823,boltzmann,6,5,0.01,0.01,14000,14150,2000,1850,cm-1,0.01,1230001,225649228083.7329,534678867.8538021
86,20210722_Tvib300K_Trot300K_6.spec,0.019043684005737,1.16825103759766e-05,0.00538969039917,25.389746427536,1430000.0,300,296,300,300,0.000339031219482,0.024102449417113998,cython,300,fft,0.003602743148804,26.328311681747397,0.0008347034454349999,0.062121868133545,26.43,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951235.04061,radis,60000,0,0,0,1,1,CO,CO_2000_16000_60000_fft,simple,hapi,1,0.9067683219909671,1000,"{'_check_line_databank': 0.0003390312194824219, 'reinitialize_1': 0.0032770633697509766, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016405582427978516, 'reinitialize_4': 3.075599670410156e-05, 'reinitialize': 0.0049648284912109375, 'scaled_eq_linestrength': 0.006845951080322266, 'calc_lineshift': 0.0008347034454345703, 'calc_hwhm': 0.003602743148803711, '_generate_wavenumber_arrays': 0.024102449417114258, 'precompute_DLM_lineshapes': 0.9067683219909668, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.005389690399169922, 'DLM_Distribute_lines': 0.019043684005737305, 'DLM_convolve': 25.38974642753601, 'calc_line_broadening': 26.328311681747437, 'calc_other_spectral_quan': 0.06212186813354492, 'spectrum_calc_before_obj': 26.43118715286255}",0,0.9.29,0.004964828491210999,0.003277063369751,1.07288360595703e-05,0.001640558242798,3.0755996704101596e-05,boltzmann,0.006845951080321999,1,26.431187152862503,X,1,597654,boltzmann,6,5,0.01,0.01,16000,16150,2000,1850,cm-1,0.01,1430001,264343790475.19055,628297291.1491259
87,20210722_Tvib300K_Trot300K_7.spec,0.019202947616577,1.12056732177734e-05,0.005664348602295,28.331190347671498,1630000.0,300,296,300,300,0.000338315963745,0.030950069427490002,cython,300,fft,0.0036225318908690005,29.4020655155182,0.0007963180541989998,0.067336082458496,29.52,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951285.63886,radis,60000,0,0,0,1,1,CO,CO_2000_18000_60000_fft,simple,hapi,1,1.03877568244934,1000,"{'_check_line_databank': 0.0003383159637451172, 'reinitialize_1': 0.0030374526977539062, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0016009807586669922, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.004684925079345703, 'scaled_eq_linestrength': 0.007274150848388672, 'calc_lineshift': 0.0007963180541992188, 'calc_hwhm': 0.0036225318908691406, '_generate_wavenumber_arrays': 0.030950069427490234, 'precompute_DLM_lineshapes': 1.0387756824493408, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.005664348602294922, 'DLM_Distribute_lines': 0.01920294761657715, 'DLM_convolve': 28.33119034767151, 'calc_line_broadening': 29.40206551551819, 'calc_other_spectral_quan': 0.0673360824584961, 'spectrum_calc_before_obj': 29.517156839370728}",0,0.9.29,0.004684925079346,0.003037452697754,1.09672546386719e-05,0.001600980758667,3.02791595458984e-05,boltzmann,0.007274150848389,1,29.5171568393707,X,1,631550,boltzmann,6,5,0.01,0.01,18000,18150,2000,1850,cm-1,0.01,1630001,303299347526.13007,722785696.6427222
88,20210722_Tvib300K_Trot300K_8.spec,0.019782543182373002,1.19209289550781e-05,0.006204128265380999,10.6002261638641,1830000.0,300,296,300,300,0.00034213066101099996,0.031822919845581006,cython,300,fft,0.003802061080933,11.8349652290344,0.0008652210235599999,0.075074434280396,11.96,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951322.1403902,radis,60000,0,0,0,1,1,CO,CO_2000_20000_60000_fft,simple,hapi,1,1.19812655448914,1000,"{'_check_line_databank': 0.0003421306610107422, 'reinitialize_1': 0.003085613250732422, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016326904296875, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.004765033721923828, 'scaled_eq_linestrength': 0.006972551345825195, 'calc_lineshift': 0.0008652210235595703, 'calc_hwhm': 0.003802061080932617, '_generate_wavenumber_arrays': 0.031822919845581055, 'precompute_DLM_lineshapes': 1.1981265544891357, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.006204128265380859, 'DLM_Distribute_lines': 0.019782543182373047, 'DLM_convolve': 10.600226163864136, 'calc_line_broadening': 11.834965229034424, 'calc_other_spectral_quan': 0.07507443428039551, 'spectrum_calc_before_obj': 11.95867657661438}",0,0.9.29,0.004765033721924,0.0030856132507320003,1.07288360595703e-05,0.001632690429688,3.02791595458984e-05,boltzmann,0.006972551345825,1,11.958676576614401,X,1,648238,boltzmann,6,5,0.01,0.01,20000,20150,2000,1850,cm-1,0.01,1830001,342483701562.0447,818036758.7529026
89,20210722_Tvib300K_Trot300K_9.spec,0.019359827041626,1.12056732177734e-05,0.006548881530761999,36.2128612995148,2030000.0,300,296,300,300,0.00034284591674799993,0.038580417633057,cython,300,fft,0.003682613372803,37.5811831951141,0.0009450912475589999,0.08515596389770501,37.72,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951386.29493,radis,60000,0,0,0,1,1,CO,CO_2000_22000_60000_fft,simple,hapi,1,1.33365058898926,1000,"{'_check_line_databank': 0.0003428459167480469, 'reinitialize_1': 0.0030977725982666016, 'reinitialize_2': 1.049041748046875e-05, 'reinitialize_3': 0.00159454345703125, 'reinitialize_4': 2.9802322387695312e-05, 'reinitialize': 0.0047380924224853516, 'scaled_eq_linestrength': 0.006675243377685547, 'calc_lineshift': 0.0009450912475585938, 'calc_hwhm': 0.0036826133728027344, '_generate_wavenumber_arrays': 0.03858041763305664, 'precompute_DLM_lineshapes': 1.3336505889892578, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.006548881530761719, 'DLM_Distribute_lines': 0.019359827041625977, 'DLM_convolve': 36.21286129951477, 'calc_line_broadening': 37.581183195114136, 'calc_other_spectral_quan': 0.08515596389770508, 'spectrum_calc_before_obj': 37.7213659286499}",0,0.9.29,0.004738092422484999,0.003097772598267,1.04904174804688e-05,0.001594543457031,2.98023223876953e-05,boltzmann,0.006675243377686,1,37.721365928649895,X,1,652868,boltzmann,6,5,0.01,0.01,22000,22150,2000,1850,cm-1,0.01,2030001,381871740899.90265,913966771.8695608
90,20210722_Tvib300K_Trot300K_10.spec,0.019788265228271998,1.12056732177734e-05,0.006636142730713,42.3477122783661,2230000.0,300,296,300,300,0.00038814544677699995,0.038214921951293994,cython,300,fft,0.003334760665894,43.9313766956329,0.0008823871612549999,0.09147787094116198,44.08,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951459.8496199,radis,60000,0,0,0,1,1,CO,CO_2000_24000_60000_fft,simple,hapi,1,1.54837918281555,1000,"{'_check_line_databank': 0.00038814544677734375, 'reinitialize_1': 0.0034651756286621094, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0015897750854492188, 'reinitialize_4': 3.0279159545898438e-05, 'reinitialize': 0.005102634429931641, 'scaled_eq_linestrength': 0.007097959518432617, 'calc_lineshift': 0.0008823871612548828, 'calc_hwhm': 0.0033347606658935547, '_generate_wavenumber_arrays': 0.038214921951293945, 'precompute_DLM_lineshapes': 1.5483791828155518, 'DLM_Initialized_vectors': 1.1205673217773438e-05, 'DLM_closest_matching_line': 0.006636142730712891, 'DLM_Distribute_lines': 0.019788265228271484, 'DLM_convolve': 42.34771227836609, 'calc_line_broadening': 43.931376695632935, 'calc_other_spectral_quan': 0.09147787094116211, 'spectrum_calc_before_obj': 44.077940464019775}",0,0.9.29,0.005102634429932001,0.003465175628662,1.1444091796875e-05,0.001589775085449,3.02791595458984e-05,boltzmann,0.0070979595184330006,1,44.0779404640198,X,1,652868,boltzmann,6,5,0.01,0.01,24000,24150,2000,1850,cm-1,0.01,2230001,421443329084.62036,1010508614.4757515
91,20210722_Tvib300K_Trot300K_11.spec,0.019191980361938997,1.09672546386719e-05,0.007016897201538,44.155066251754796,2430000.0,300,296,300,300,0.0003399848937990001,0.04171562194824201,cython,300,fft,0.003538608551025,45.8095514774323,0.0008118152618410001,0.101618051528931,45.97,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951537.62825,radis,60000,0,0,0,1,1,CO,CO_2000_26000_60000_fft,simple,hapi,1,1.61895322799683,1000,"{'_check_line_databank': 0.0003399848937988281, 'reinitialize_1': 0.003067493438720703, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016057491302490234, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.004720926284790039, 'scaled_eq_linestrength': 0.007241249084472656, 'calc_lineshift': 0.0008118152618408203, 'calc_hwhm': 0.0035386085510253906, '_generate_wavenumber_arrays': 0.04171562194824219, 'precompute_DLM_lineshapes': 1.6189532279968262, 'DLM_Initialized_vectors': 1.0967254638671875e-05, 'DLM_closest_matching_line': 0.007016897201538086, 'DLM_Distribute_lines': 0.019191980361938477, 'DLM_convolve': 44.15506625175476, 'calc_line_broadening': 45.80955147743225, 'calc_other_spectral_quan': 0.10161805152893066, 'spectrum_calc_before_obj': 45.96960377693176}",0,0.9.29,0.00472092628479,0.003067493438721,1.07288360595703e-05,0.0016057491302489998,3.09944152832031e-05,boltzmann,0.007241249084473001,1,45.9696037769318,X,1,652868,boltzmann,6,5,0.01,0.01,26000,26150,2000,1850,cm-1,0.01,2430001,461181957769.09827,1107607258.7478094
92,20210722_Tvib300K_Trot300K_12.spec,0.019476175308228,1.1444091796875e-05,0.007253646850585999,47.13688230514529,2630000.0,300,296,300,300,0.00038957595825199996,0.045485973358154005,cython,300,fft,0.003592491149902,48.9567952156067,0.000782012939453,0.10833835601806599,49.13,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951621.19486,radis,60000,0,0,0,1,1,CO,CO_2000_28000_60000_fft,simple,hapi,1,1.78211975097656,1000,"{'_check_line_databank': 0.0003895759582519531, 'reinitialize_1': 0.003164052963256836, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0017538070678710938, 'reinitialize_4': 3.0994415283203125e-05, 'reinitialize': 0.004966020584106445, 'scaled_eq_linestrength': 0.007544994354248047, 'calc_lineshift': 0.000782012939453125, 'calc_hwhm': 0.0035924911499023438, '_generate_wavenumber_arrays': 0.0454859733581543, 'precompute_DLM_lineshapes': 1.7821197509765625, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0072536468505859375, 'DLM_Distribute_lines': 0.01947617530822754, 'DLM_convolve': 47.136882305145264, 'calc_line_broadening': 48.95679521560669, 'calc_other_spectral_quan': 0.1083383560180664, 'spectrum_calc_before_obj': 49.12795972824097}",0,0.9.29,0.004966020584106,0.003164052963257,1.12056732177734e-05,0.001753807067871,3.09944152832031e-05,boltzmann,0.007544994354248,1,49.127959728240995,X,1,652868,boltzmann,6,5,0.01,0.01,28000,28150,2000,1850,cm-1,0.01,2630001,501073846178.81744,1205216768.7706714
93,20210722_Tvib300K_Trot300K_13.spec,0.019268512725830002,1.16825103759766e-05,0.007488489151001,53.138421535491894,2830000.0,300,296,300,300,0.00035023689269999994,0.048720836639404005,cython,300,fft,0.0037455558776859996,55.0787494182587,0.00104284286499,0.120379447937012,55.27,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951713.9135401,radis,60000,0,0,0,1,1,CO,CO_2000_30000_60000_fft,simple,hapi,1,1.90200018882751,1000,"{'_check_line_databank': 0.0003502368927001953, 'reinitialize_1': 0.0034852027893066406, 'reinitialize_2': 1.1205673217773438e-05, 'reinitialize_3': 0.0017054080963134766, 'reinitialize_4': 3.218650817871094e-05, 'reinitialize': 0.005240678787231445, 'scaled_eq_linestrength': 0.007115840911865234, 'calc_lineshift': 0.0010428428649902344, 'calc_hwhm': 0.003745555877685547, '_generate_wavenumber_arrays': 0.0487208366394043, 'precompute_DLM_lineshapes': 1.9020001888275146, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.0074884891510009766, 'DLM_Distribute_lines': 0.019268512725830078, 'DLM_convolve': 53.13842153549194, 'calc_line_broadening': 55.07874941825867, 'calc_other_spectral_quan': 0.12037944793701172, 'spectrum_calc_before_obj': 55.26541185379028}",0,0.9.29,0.005240678787231,0.003485202789307,1.12056732177734e-05,0.001705408096313,3.2186508178710904e-05,boltzmann,0.007115840911864999,1,55.26541185379029,X,1,652868,boltzmann,6,5,0.01,0.01,30000,30150,2000,1850,cm-1,0.01,2830001,541107316099.59,1303298217.1637118
94,20210722_Tvib300K_Trot300K_14.spec,0.021595001220703,1.19209289550781e-05,0.008336782455444001,57.201613187789896,3030000.0,300,296,300,300,0.000351190567017,0.053822517395019996,cython,300,fft,0.003983974456787,59.337785959243796,0.000887155532837,0.128703117370606,59.54,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951813.94421,radis,60000,0,0,0,1,1,CO,CO_2000_32000_60000_fft,simple,hapi,1,2.09497475624084,1000,"{'_check_line_databank': 0.00035119056701660156, 'reinitialize_1': 0.0030355453491210938, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0016293525695800781, 'reinitialize_4': 2.9802322387695312e-05, 'reinitialize': 0.004711627960205078, 'scaled_eq_linestrength': 0.007330179214477539, 'calc_lineshift': 0.0008871555328369141, 'calc_hwhm': 0.003983974456787109, '_generate_wavenumber_arrays': 0.05382251739501953, 'precompute_DLM_lineshapes': 2.0949747562408447, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.008336782455444336, 'DLM_Distribute_lines': 0.021595001220703125, 'DLM_convolve': 57.20161318778992, 'calc_line_broadening': 59.337785959243774, 'calc_other_spectral_quan': 0.12870311737060547, 'spectrum_calc_before_obj': 59.537641286849976}",0,0.9.29,0.004711627960205,0.003035545349121,1.07288360595703e-05,0.0016293525695799998,2.98023223876953e-05,boltzmann,0.0073301792144780005,1,59.537641286850004,X,1,652868,boltzmann,6,5,0.01,0.01,32000,32150,2000,1850,cm-1,0.01,3030001,581272344421.7025,1401818193.5612178
95,20210722_Tvib300K_Trot300K_15.spec,0.02038311958313,1.3828277587890601e-05,0.008540391921997,88.67349076271059,3230000.0,300,296,300,300,0.00036144256591800003,0.057995557785034,cython,300,fft,0.003271579742432,90.9779977798462,0.000795841217041,0.17032718658447302,91.22,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.13753507880165697,0.20180288881201602,0,1e-06,1,"1,2,3,4,5,6",1626951949.53953,radis,60000,0,0,0,1,1,CO,CO_2000_34000_60000_fft,simple,hapi,1,2.26246309280395,1000,"{'_check_line_databank': 0.00036144256591796875, 'reinitialize_1': 0.003163576126098633, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0015969276428222656, 'reinitialize_4': 3.0040740966796875e-05, 'reinitialize': 0.004807233810424805, 'scaled_eq_linestrength': 0.006904125213623047, 'calc_lineshift': 0.0007958412170410156, 'calc_hwhm': 0.0032715797424316406, '_generate_wavenumber_arrays': 0.05799555778503418, 'precompute_DLM_lineshapes': 2.262463092803955, 'DLM_Initialized_vectors': 1.3828277587890625e-05, 'DLM_closest_matching_line': 0.00854039192199707, 'DLM_Distribute_lines': 0.020383119583129883, 'DLM_convolve': 88.67349076271057, 'calc_line_broadening': 90.97799777984619, 'calc_other_spectral_quan': 0.17032718658447266, 'spectrum_calc_before_obj': 91.22253322601318}",0,0.9.29,0.004807233810425,0.0031635761260990006,1.09672546386719e-05,0.001596927642822,3.00407409667969e-05,boltzmann,0.006904125213623,1,91.2225332260132,X,1,652868,boltzmann,6,5,0.01,0.01,34000,34150,2000,1850,cm-1,0.01,3230001,621560234327.2756,1500747708.5702598
