file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,spectral_points
20210807_Tvib300K_Trot300K_80.spec,112000,300,296,300,300,cython,620,voigt,0.234968662261963,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281603.64273,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024962425231933594, 'reinitialize': {'copy_database': 0.0004954338073730469, 'memory_usage_warning': 0.0012297630310058594, 'reset_population': 3.075599670410156e-05, 'value': 0.0017704963684082031}, 'scaled_eq_linestrength': 0.0066950321197509766, 'calc_lineshift': 0.0007503032684326172, 'calc_hwhm': 0.02307605743408203, 'generate_wavenumber_arrays': 0.0015976428985595703, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0581059455871582, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0013489723205566406, 'DLM_Distribute_lines': 0.0053141117095947266, 'DLM_convolve': 0.1328425407409668, 'value': 0.19829988479614258}, 'calc_other_spectral_quan': 0.002438068389892578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2810,2000,1690,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_81.spec,114000,300,296,300,300,cython,640,voigt,0.237824440002441,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281604.12676,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00029540061950683594, 'reinitialize': {'copy_database': 0.0004520416259765625, 'memory_usage_warning': 0.001214742660522461, 'reset_population': 3.2901763916015625e-05, 'value': 0.0017151832580566406}, 'scaled_eq_linestrength': 0.006279706954956055, 'calc_lineshift': 0.0013494491577148438, 'calc_hwhm': 0.021287918090820312, 'generate_wavenumber_arrays': 0.0016376972198486328, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.05994606018066406, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0018641948699951172, 'DLM_Distribute_lines': 0.006262063980102539, 'DLM_convolve': 0.1339726448059082, 'value': 0.2026994228363037}, 'calc_other_spectral_quan': 0.002432107925415039, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2820,2000,1680,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_82.spec,116000,300,296,300,300,cython,660,voigt,0.255901336669922,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281604.63078,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024199485778808594, 'reinitialize': {'copy_database': 0.0007061958312988281, 'memory_usage_warning': 0.0012917518615722656, 'reset_population': 3.170967102050781e-05, 'value': 0.0020432472229003906}, 'scaled_eq_linestrength': 0.006209850311279297, 'calc_lineshift': 0.0011296272277832031, 'calc_hwhm': 0.022846221923828125, 'generate_wavenumber_arrays': 0.0018229484558105469, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06571125984191895, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013775825500488281, 'DLM_Distribute_lines': 0.005295753479003906, 'DLM_convolve': 0.14613580703735352, 'value': 0.21915268898010254}, 'calc_other_spectral_quan': 0.0023584365844726562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2830,2000,1670,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_83.spec,118000,300,296,300,300,cython,680,voigt,0.250669956207275,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281605.1268,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002551078796386719, 'reinitialize': {'copy_database': 0.0004863739013671875, 'memory_usage_warning': 0.0012958049774169922, 'reset_population': 3.123283386230469e-05, 'value': 0.0018281936645507812}, 'scaled_eq_linestrength': 0.010345697402954102, 'calc_lineshift': 0.0010471343994140625, 'calc_hwhm': 0.018731355667114258, 'generate_wavenumber_arrays': 0.0021867752075195312, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06504106521606445, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0014464855194091797, 'DLM_Distribute_lines': 0.005585908889770508, 'DLM_convolve': 0.14073705673217773, 'value': 0.21353816986083984}, 'calc_other_spectral_quan': 0.0026330947875976562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2840,2000,1660,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_84.spec,120000,300,296,300,300,cython,700,voigt,0.255749225616455,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281605.82284,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002448558807373047, 'reinitialize': {'copy_database': 0.00047707557678222656, 'memory_usage_warning': 0.0012125968933105469, 'reset_population': 3.0517578125e-05, 'value': 0.0017349720001220703}, 'scaled_eq_linestrength': 0.005957365036010742, 'calc_lineshift': 0.0009233951568603516, 'calc_hwhm': 0.01829671859741211, 'generate_wavenumber_arrays': 0.001653432846069336, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.06831479072570801, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013527870178222656, 'DLM_Distribute_lines': 0.005584001541137695, 'DLM_convolve': 0.1485118865966797, 'value': 0.22439932823181152}, 'calc_other_spectral_quan': 0.0024499893188476562, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2850,2000,1650,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_85.spec,122000,300,296,300,300,cython,720,voigt,0.263828754425049,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281606.34686,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00043892860412597656, 'reinitialize': {'copy_database': 0.0007700920104980469, 'memory_usage_warning': 0.0018031597137451172, 'reset_population': 7.510185241699219e-05, 'value': 0.002700328826904297}, 'scaled_eq_linestrength': 0.008067607879638672, 'calc_lineshift': 0.0011816024780273438, 'calc_hwhm': 0.017699480056762695, 'generate_wavenumber_arrays': 0.0020971298217773438, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07137298583984375, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001407623291015625, 'DLM_Distribute_lines': 0.0058612823486328125, 'DLM_convolve': 0.14983010292053223, 'value': 0.2291271686553955}, 'calc_other_spectral_quan': 0.0023996829986572266, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2860,2000,1640,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_86.spec,124000,300,296,300,300,cython,740,voigt,0.263036012649536,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281606.85888,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026106834411621094, 'reinitialize': {'copy_database': 0.0006961822509765625, 'memory_usage_warning': 0.0013358592987060547, 'reset_population': 4.1484832763671875e-05, 'value': 0.0020902156829833984}, 'scaled_eq_linestrength': 0.006061553955078125, 'calc_lineshift': 0.0008471012115478516, 'calc_hwhm': 0.019366025924682617, 'generate_wavenumber_arrays': 0.002687215805053711, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07295894622802734, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.001432180404663086, 'DLM_Distribute_lines': 0.005394935607910156, 'DLM_convolve': 0.14847373962402344, 'value': 0.22907781600952148}, 'calc_other_spectral_quan': 0.0025277137756347656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2870,2000,1630,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_87.spec,126000,300,296,300,300,cython,760,voigt,0.279433965682983,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281607.39091,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002605915069580078, 'reinitialize': {'copy_database': 0.0005216598510742188, 'memory_usage_warning': 0.0013861656188964844, 'reset_population': 3.361701965332031e-05, 'value': 0.0019567012786865234}, 'scaled_eq_linestrength': 0.00678563117980957, 'calc_lineshift': 0.0008363723754882812, 'calc_hwhm': 0.020249605178833008, 'generate_wavenumber_arrays': 0.0017108917236328125, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.07509016990661621, 'DLM_Initialized_vectors': 1.1920928955078125e-05, 'DLM_closest_matching_line': 0.0014719963073730469, 'DLM_Distribute_lines': 0.0065610408782958984, 'DLM_convolve': 0.16136598587036133, 'value': 0.24523377418518066}, 'calc_other_spectral_quan': 0.002307415008544922, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2880,2000,1620,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_88.spec,128000,300,296,300,300,cython,780,voigt,0.311660289764404,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281607.95494,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002906322479248047, 'reinitialize': {'copy_database': 0.0005397796630859375, 'memory_usage_warning': 0.0013804435729980469, 'reset_population': 3.3855438232421875e-05, 'value': 0.0019707679748535156}, 'scaled_eq_linestrength': 0.006115913391113281, 'calc_lineshift': 0.0008406639099121094, 'calc_hwhm': 0.019005537033081055, 'generate_wavenumber_arrays': 0.0018033981323242188, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09251141548156738, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013427734375, 'DLM_Distribute_lines': 0.006087779998779297, 'DLM_convolve': 0.17685246467590332, 'value': 0.27777600288391113}, 'calc_other_spectral_quan': 0.0037407875061035156, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2890,2000,1610,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_89.spec,130000,300,296,300,300,cython,800,voigt,0.291555404663086,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281608.50696,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003445148468017578, 'reinitialize': {'copy_database': 0.0005979537963867188, 'memory_usage_warning': 0.001323699951171875, 'reset_population': 3.337860107421875e-05, 'value': 0.0019719600677490234}, 'scaled_eq_linestrength': 0.005740642547607422, 'calc_lineshift': 0.0008025169372558594, 'calc_hwhm': 0.019867420196533203, 'generate_wavenumber_arrays': 0.0019075870513916016, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.08898568153381348, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0014109611511230469, 'DLM_Distribute_lines': 0.005271196365356445, 'DLM_convolve': 0.16198062896728516, 'value': 0.2583029270172119}, 'calc_other_spectral_quan': 0.0025124549865722656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2900,2000,1600,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_90.spec,132000,300,296,300,300,cython,820,voigt,0.297507524490356,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281609.05899,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002529621124267578, 'reinitialize': {'copy_database': 0.0004987716674804688, 'memory_usage_warning': 0.0012857913970947266, 'reset_population': 3.2901763916015625e-05, 'value': 0.0018329620361328125}, 'scaled_eq_linestrength': 0.006127119064331055, 'calc_lineshift': 0.0008547306060791016, 'calc_hwhm': 0.0192873477935791, 'generate_wavenumber_arrays': 0.0023484230041503906, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.08911561965942383, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.001512765884399414, 'DLM_Distribute_lines': 0.006522417068481445, 'DLM_convolve': 0.16626596450805664, 'value': 0.2642858028411865}, 'calc_other_spectral_quan': 0.002424478530883789, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2910,2000,1590,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_91.spec,134000,300,296,300,300,cython,840,voigt,0.380730867385864,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281609.69902,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002598762512207031, 'reinitialize': {'copy_database': 0.0005130767822265625, 'memory_usage_warning': 0.0012972354888916016, 'reset_population': 3.2901763916015625e-05, 'value': 0.0018579959869384766}, 'scaled_eq_linestrength': 0.0063974857330322266, 'calc_lineshift': 0.0008702278137207031, 'calc_hwhm': 0.020639896392822266, 'generate_wavenumber_arrays': 0.0017707347869873047, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09461736679077148, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.002258777618408203, 'DLM_Distribute_lines': 0.008996248245239258, 'DLM_convolve': 0.23882579803466797, 'value': 0.34552764892578125}, 'calc_other_spectral_quan': 0.0033011436462402344, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2920,2000,1580,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_92.spec,136000,300,296,300,300,cython,860,voigt,0.340116500854492,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281610.31105,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003490447998046875, 'reinitialize': {'copy_database': 0.001279592514038086, 'memory_usage_warning': 0.0013675689697265625, 'reset_population': 3.5762786865234375e-05, 'value': 0.002701282501220703}, 'scaled_eq_linestrength': 0.006754636764526367, 'calc_lineshift': 0.0008885860443115234, 'calc_hwhm': 0.023255586624145508, 'generate_wavenumber_arrays': 0.002195119857788086, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.11176609992980957, 'DLM_Initialized_vectors': 1.1682510375976562e-05, 'DLM_closest_matching_line': 0.00151824951171875, 'DLM_Distribute_lines': 0.0064656734466552734, 'DLM_convolve': 0.18097257614135742, 'value': 0.3014979362487793}, 'calc_other_spectral_quan': 0.0023605823516845703, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2930,2000,1570,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_93.spec,138000,300,296,300,300,cython,880,voigt,0.335478544235229,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281610.89908,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002486705780029297, 'reinitialize': {'copy_database': 0.0006272792816162109, 'memory_usage_warning': 0.0012583732604980469, 'reset_population': 3.123283386230469e-05, 'value': 0.0019314289093017578}, 'scaled_eq_linestrength': 0.006692171096801758, 'calc_lineshift': 0.0009882450103759766, 'calc_hwhm': 0.021082162857055664, 'generate_wavenumber_arrays': 0.001965045928955078, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10239100456237793, 'DLM_Initialized_vectors': 9.775161743164062e-06, 'DLM_closest_matching_line': 0.0019402503967285156, 'DLM_Distribute_lines': 0.005723714828491211, 'DLM_convolve': 0.18912744522094727, 'value': 0.29999470710754395}, 'calc_other_spectral_quan': 0.002471446990966797, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2940,2000,1560,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_94.spec,140000,300,296,300,300,cython,900,voigt,0.291079521179199,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281611.4351,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002598762512207031, 'reinitialize': {'copy_database': 0.0004737377166748047, 'memory_usage_warning': 0.0013108253479003906, 'reset_population': 4.887580871582031e-05, 'value': 0.0018494129180908203}, 'scaled_eq_linestrength': 0.007083415985107422, 'calc_lineshift': 0.0011029243469238281, 'calc_hwhm': 0.01931905746459961, 'generate_wavenumber_arrays': 0.0019025802612304688, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.08709883689880371, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0014116764068603516, 'DLM_Distribute_lines': 0.005228996276855469, 'DLM_convolve': 0.16269207000732422, 'value': 0.2571392059326172}, 'calc_other_spectral_quan': 0.0023012161254882812, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2950,2000,1550,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_95.spec,142000,300,296,300,300,cython,920,voigt,0.367972850799561,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281612.05913,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00033164024353027344, 'reinitialize': {'copy_database': 0.0005648136138916016, 'memory_usage_warning': 0.0015151500701904297, 'reset_population': 3.5762786865234375e-05, 'value': 0.0021338462829589844}, 'scaled_eq_linestrength': 0.006309986114501953, 'calc_lineshift': 0.0008454322814941406, 'calc_hwhm': 0.01939249038696289, 'generate_wavenumber_arrays': 0.0018856525421142578, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10246610641479492, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0014390945434570312, 'DLM_Distribute_lines': 0.00535273551940918, 'DLM_convolve': 0.22438383102416992, 'value': 0.3343667984008789}, 'calc_other_spectral_quan': 0.0026047229766845703, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2960,2000,1540,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_96.spec,144000,300,296,300,300,cython,940,voigt,0.353164434432983,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281612.67116,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00028443336486816406, 'reinitialize': {'copy_database': 0.0006103515625, 'memory_usage_warning': 0.001390218734741211, 'reset_population': 3.7670135498046875e-05, 'value': 0.0020585060119628906}, 'scaled_eq_linestrength': 0.006929636001586914, 'calc_lineshift': 0.0014955997467041016, 'calc_hwhm': 0.01696920394897461, 'generate_wavenumber_arrays': 0.00188446044921875, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10094380378723145, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.002148866653442383, 'DLM_Distribute_lines': 0.005425453186035156, 'DLM_convolve': 0.21112942695617676, 'value': 0.3205077648162842}, 'calc_other_spectral_quan': 0.0029227733612060547, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2970,2000,1530,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_97.spec,146000,300,296,300,300,cython,960,voigt,0.354373455047607,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281613.28719,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026726722717285156, 'reinitialize': {'copy_database': 0.0005822181701660156, 'memory_usage_warning': 0.0018813610076904297, 'reset_population': 5.602836608886719e-05, 'value': 0.0025491714477539062}, 'scaled_eq_linestrength': 0.010079622268676758, 'calc_lineshift': 0.001150369644165039, 'calc_hwhm': 0.02172565460205078, 'generate_wavenumber_arrays': 0.004095315933227539, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10567855834960938, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0018191337585449219, 'DLM_Distribute_lines': 0.006032705307006836, 'DLM_convolve': 0.1977074146270752, 'value': 0.3119175434112549}, 'calc_other_spectral_quan': 0.002469778060913086, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2980,2000,1520,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_98.spec,148000,300,296,300,300,cython,980,voigt,0.342217922210693,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281613.87921,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025653839111328125, 'reinitialize': {'copy_database': 0.0004937648773193359, 'memory_usage_warning': 0.001256704330444336, 'reset_population': 3.266334533691406e-05, 'value': 0.001798391342163086}, 'scaled_eq_linestrength': 0.006953001022338867, 'calc_lineshift': 0.0008006095886230469, 'calc_hwhm': 0.018868207931518555, 'generate_wavenumber_arrays': 0.002184152603149414, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.11114335060119629, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.0014748573303222656, 'DLM_Distribute_lines': 0.006359100341796875, 'DLM_convolve': 0.18918180465698242, 'value': 0.3088698387145996}, 'calc_other_spectral_quan': 0.002382516860961914, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2990,2000,1510,cm-1,0.01,52002,
20210807_Tvib300K_Trot300K_99.spec,150000,300,296,300,300,cython,1000,voigt,0.335433721542358,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281614.46724,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024366378784179688, 'reinitialize': {'copy_database': 0.00047326087951660156, 'memory_usage_warning': 0.0012829303741455078, 'reset_population': 3.1948089599609375e-05, 'value': 0.0018041133880615234}, 'scaled_eq_linestrength': 0.0060558319091796875, 'calc_lineshift': 0.0007622241973876953, 'calc_hwhm': 0.017946481704711914, 'generate_wavenumber_arrays': 0.0019221305847167969, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09807562828063965, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0014064311981201172, 'DLM_Distribute_lines': 0.005721569061279297, 'DLM_convolve': 0.19837093353271484, 'value': 0.3042769432067871}, 'calc_other_spectral_quan': 0.0023376941680908203, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,3000,2000,1500,cm-1,0.01,52002,
