file,DLM_Distribute_lines,DLM_Initialized_vectors,DLM_closest_matching_line,DLM_convolve,Spectral Points,Tgas,Tref,Trot,Tvib,_check_line_databank,_generate_wavenumber_arrays,add_at_used,broadening_max_width,broadening_method,calc_hwhm,calc_line_broadening,calc_lineshift,calc_other_spectral_quan,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,path_length,precompute_DLM_lineshapes,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,reinitialize,reinitialize_1,reinitialize_2,reinitialize_3,reinitialize_4,rot_distribution,scaled_eq_linestrength,self_absorption,spectrum_calc_before_obj,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding
20210721_Tvib300K_Trot300K_25.spec,0.0007801055908203125,4.76837158203125e-06,0.0007126331329345703,0.020558834075927734,22000.0,300.0,296.0,300.0,300.0,0.0003371238708496094,0.0009918212890625,cython,20.0,fft,0.0028717517852783203,0.028971195220947266,0.0008697509765625,0.0014405250549316406,0.04,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890431.3587384,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.006605625152587891,1000.0,"{'_check_line_databank': 0.0003371238708496094, 'reinitialize_1': 0.00045943260192871094, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0011980533599853516, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.001710653305053711, 'scaled_eq_linestrength': 0.006081104278564453, 'calc_lineshift': 0.0008697509765625, 'calc_hwhm': 0.0028717517852783203, '_generate_wavenumber_arrays': 0.0009918212890625, 'precompute_DLM_lineshapes': 0.006605625152587891, 'DLM_Initialized_vectors': 4.76837158203125e-06, 'DLM_closest_matching_line': 0.0007126331329345703, 'DLM_Distribute_lines': 0.0007801055908203125, 'DLM_convolve': 0.020558834075927734, 'calc_line_broadening': 0.028971195220947266, 'calc_other_spectral_quan': 0.0014405250549316406, 'spectrum_calc_before_obj': 0.04333162307739258}",0.0,0.9.29,0.001710653305053711,0.00045943260192871094,1.0728836059570312e-05,0.0011980533599853516,3.719329833984375e-05,boltzmann,0.006081104278564453,1.0,0.04333162307739258,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2210.0,2000.0,1990.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_26.spec,0.0009145736694335938,6.9141387939453125e-06,0.0006799697875976562,0.09081339836120605,24000.0,300.0,296.0,300.0,300.0,0.0003457069396972656,0.0010213851928710938,cython,40.0,fft,0.003537893295288086,0.10017108917236328,0.0008175373077392578,0.0014548301696777344,0.12,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890431.7947474,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.006759166717529297,1000.0,"{'_check_line_databank': 0.0003457069396972656, 'reinitialize_1': 0.0012593269348144531, 'reinitialize_2': 1.1444091796875e-05, 'reinitialize_3': 0.0012164115905761719, 'reinitialize_4': 3.62396240234375e-05, 'reinitialize': 0.0025305747985839844, 'scaled_eq_linestrength': 0.005905866622924805, 'calc_lineshift': 0.0008175373077392578, 'calc_hwhm': 0.003537893295288086, '_generate_wavenumber_arrays': 0.0010213851928710938, 'precompute_DLM_lineshapes': 0.006759166717529297, 'DLM_Initialized_vectors': 6.9141387939453125e-06, 'DLM_closest_matching_line': 0.0006799697875976562, 'DLM_Distribute_lines': 0.0009145736694335938, 'DLM_convolve': 0.09081339836120605, 'calc_line_broadening': 0.10017108917236328, 'calc_other_spectral_quan': 0.0014548301696777344, 'spectrum_calc_before_obj': 0.11584329605102539}",0.0,0.9.29,0.0025305747985839844,0.0012593269348144531,1.1444091796875e-05,0.0012164115905761719,3.62396240234375e-05,boltzmann,0.005905866622924805,1.0,0.11584329605102539,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2220.0,2000.0,1980.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_27.spec,0.0005018711090087891,7.62939453125e-06,0.0007376670837402344,0.09352278709411621,26000.0,300.0,296.0,300.0,300.0,0.00034236907958984375,0.001163482666015625,cython,60.0,fft,0.0033223628997802734,0.10314035415649414,0.0011882781982421875,0.0014734268188476562,0.12,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890432.2347562,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.007493495941162109,1000.0,"{'_check_line_databank': 0.00034236907958984375, 'reinitialize_1': 0.0004990100860595703, 'reinitialize_2': 2.6702880859375e-05, 'reinitialize_3': 0.0011627674102783203, 'reinitialize_4': 3.62396240234375e-05, 'reinitialize': 0.0017313957214355469, 'scaled_eq_linestrength': 0.006150245666503906, 'calc_lineshift': 0.0011882781982421875, 'calc_hwhm': 0.0033223628997802734, '_generate_wavenumber_arrays': 0.001163482666015625, 'precompute_DLM_lineshapes': 0.007493495941162109, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0007376670837402344, 'DLM_Distribute_lines': 0.0005018711090087891, 'DLM_convolve': 0.09352278709411621, 'calc_line_broadening': 0.10314035415649414, 'calc_other_spectral_quan': 0.0014734268188476562, 'spectrum_calc_before_obj': 0.11857104301452637}",0.0,0.9.29,0.0017313957214355469,0.0004990100860595703,2.6702880859375e-05,0.0011627674102783203,3.62396240234375e-05,boltzmann,0.006150245666503906,1.0,0.11857104301452637,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2230.0,2000.0,1970.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_28.spec,0.0007731914520263672,7.62939453125e-06,0.0007405281066894531,0.0415797233581543,28000.0,300.0,296.0,300.0,300.0,0.0003573894500732422,0.0009322166442871094,cython,80.0,fft,0.0036704540252685547,0.05133390426635742,0.0008206367492675781,0.0017244815826416016,0.07,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890432.6267643,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.007833003997802734,1000.0,"{'_check_line_databank': 0.0003573894500732422, 'reinitialize_1': 0.0004963874816894531, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012359619140625, 'reinitialize_4': 3.790855407714844e-05, 'reinitialize': 0.0017881393432617188, 'scaled_eq_linestrength': 0.006253242492675781, 'calc_lineshift': 0.0008206367492675781, 'calc_hwhm': 0.0036704540252685547, '_generate_wavenumber_arrays': 0.0009322166442871094, 'precompute_DLM_lineshapes': 0.007833003997802734, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0007405281066894531, 'DLM_Distribute_lines': 0.0007731914520263672, 'DLM_convolve': 0.0415797233581543, 'calc_line_broadening': 0.05133390426635742, 'calc_other_spectral_quan': 0.0017244815826416016, 'spectrum_calc_before_obj': 0.06694293022155762}",0.0,0.9.29,0.0017881393432617188,0.0004963874816894531,1.0967254638671875e-05,0.0012359619140625,3.790855407714844e-05,boltzmann,0.006253242492675781,1.0,0.06694293022155762,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2240.0,2000.0,1960.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_29.spec,0.002388477325439453,9.298324584960938e-06,0.0007383823394775391,0.13070440292358398,30000.0,300.0,296.0,300.0,300.0,0.0003459453582763672,0.0011870861053466797,cython,100.0,fft,0.0030422210693359375,0.14327001571655273,0.0007989406585693359,0.0016584396362304688,0.16,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890433.1107738,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.008355379104614258,1000.0,"{'_check_line_databank': 0.0003459453582763672, 'reinitialize_1': 0.0005497932434082031, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012049674987792969, 'reinitialize_4': 3.695487976074219e-05, 'reinitialize': 0.0018095970153808594, 'scaled_eq_linestrength': 0.005971431732177734, 'calc_lineshift': 0.0007989406585693359, 'calc_hwhm': 0.0030422210693359375, '_generate_wavenumber_arrays': 0.0011870861053466797, 'precompute_DLM_lineshapes': 0.008355379104614258, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.0007383823394775391, 'DLM_Distribute_lines': 0.002388477325439453, 'DLM_convolve': 0.13070440292358398, 'calc_line_broadening': 0.14327001571655273, 'calc_other_spectral_quan': 0.0016584396362304688, 'spectrum_calc_before_obj': 0.1581437587738037}",0.0,0.9.29,0.0018095970153808594,0.0005497932434082031,1.0967254638671875e-05,0.0012049674987792969,3.695487976074219e-05,boltzmann,0.005971431732177734,1.0,0.1581437587738037,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2250.0,2000.0,1950.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_30.spec,0.0017118453979492188,9.059906005859375e-06,0.0007228851318359375,0.11264467239379883,32000.0,300.0,296.0,300.0,300.0,0.0003402233123779297,0.0012004375457763672,cython,120.0,fft,0.002949237823486328,0.12511086463928223,0.0008962154388427734,0.0015871524810791016,0.14,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890433.582783,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.00878453254699707,1000.0,"{'_check_line_databank': 0.0003402233123779297, 'reinitialize_1': 0.0005078315734863281, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012257099151611328, 'reinitialize_4': 3.6716461181640625e-05, 'reinitialize': 0.0017876625061035156, 'scaled_eq_linestrength': 0.0059626102447509766, 'calc_lineshift': 0.0008962154388427734, 'calc_hwhm': 0.002949237823486328, '_generate_wavenumber_arrays': 0.0012004375457763672, 'precompute_DLM_lineshapes': 0.00878453254699707, 'DLM_Initialized_vectors': 9.059906005859375e-06, 'DLM_closest_matching_line': 0.0007228851318359375, 'DLM_Distribute_lines': 0.0017118453979492188, 'DLM_convolve': 0.11264467239379883, 'calc_line_broadening': 0.12511086463928223, 'calc_other_spectral_quan': 0.0015871524810791016, 'spectrum_calc_before_obj': 0.1398930549621582}",0.0,0.9.29,0.0017876625061035156,0.0005078315734863281,1.0967254638671875e-05,0.0012257099151611328,3.6716461181640625e-05,boltzmann,0.0059626102447509766,1.0,0.1398930549621582,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2260.0,2000.0,1940.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_31.spec,0.0014235973358154297,7.3909759521484375e-06,0.0009233951568603516,0.12032198905944824,34000.0,300.0,296.0,300.0,300.0,0.0003542900085449219,0.0010294914245605469,cython,140.0,fft,0.003147602081298828,0.13304591178894043,0.0008099079132080078,0.0015876293182373047,0.15,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890434.0787928,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.009321212768554688,1000.0,"{'_check_line_databank': 0.0003542900085449219, 'reinitialize_1': 0.0004525184631347656, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.001224517822265625, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.00173187255859375, 'scaled_eq_linestrength': 0.005936861038208008, 'calc_lineshift': 0.0008099079132080078, 'calc_hwhm': 0.003147602081298828, '_generate_wavenumber_arrays': 0.0010294914245605469, 'precompute_DLM_lineshapes': 0.009321212768554688, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.0009233951568603516, 'DLM_Distribute_lines': 0.0014235973358154297, 'DLM_convolve': 0.12032198905944824, 'calc_line_broadening': 0.13304591178894043, 'calc_other_spectral_quan': 0.0015876293182373047, 'spectrum_calc_before_obj': 0.14770245552062988}",0.0,0.9.29,0.00173187255859375,0.0004525184631347656,1.0728836059570312e-05,0.001224517822265625,3.719329833984375e-05,boltzmann,0.005936861038208008,1.0,0.14770245552062988,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2270.0,2000.0,1930.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_32.spec,0.0016851425170898438,1.2636184692382812e-05,0.0007140636444091797,0.05910754203796387,36000.0,300.0,296.0,300.0,300.0,0.0003528594970703125,0.0011985301971435547,cython,160.0,fft,0.002981424331665039,0.07475972175598145,0.0008301734924316406,0.0015914440155029297,0.09,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890434.506801,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.01273488998413086,1000.0,"{'_check_line_databank': 0.0003528594970703125, 'reinitialize_1': 0.0004601478576660156, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012264251708984375, 'reinitialize_4': 3.647804260253906e-05, 'reinitialize': 0.001741170883178711, 'scaled_eq_linestrength': 0.005789518356323242, 'calc_lineshift': 0.0008301734924316406, 'calc_hwhm': 0.002981424331665039, '_generate_wavenumber_arrays': 0.0011985301971435547, 'precompute_DLM_lineshapes': 0.01273488998413086, 'DLM_Initialized_vectors': 1.2636184692382812e-05, 'DLM_closest_matching_line': 0.0007140636444091797, 'DLM_Distribute_lines': 0.0016851425170898438, 'DLM_convolve': 0.05910754203796387, 'calc_line_broadening': 0.07475972175598145, 'calc_other_spectral_quan': 0.0015914440155029297, 'spectrum_calc_before_obj': 0.08930158615112305}",0.0,0.9.29,0.001741170883178711,0.0004601478576660156,1.0967254638671875e-05,0.0012264251708984375,3.647804260253906e-05,boltzmann,0.005789518356323242,1.0,0.08930158615112305,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2280.0,2000.0,1920.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_33.spec,0.0015130043029785156,8.344650268554688e-06,0.0007889270782470703,0.1455221176147461,38000.0,300.0,296.0,300.0,300.0,0.00033283233642578125,0.0012316703796386719,cython,180.0,fft,0.0065937042236328125,0.15981245040893555,0.0011653900146484375,0.0015530586242675781,0.18,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890435.0068104,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.01063990592956543,1000.0,"{'_check_line_databank': 0.00033283233642578125, 'reinitialize_1': 0.00044798851013183594, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0012099742889404297, 'reinitialize_4': 3.5762786865234375e-05, 'reinitialize': 0.0017116069793701172, 'scaled_eq_linestrength': 0.0065708160400390625, 'calc_lineshift': 0.0011653900146484375, 'calc_hwhm': 0.0065937042236328125, '_generate_wavenumber_arrays': 0.0012316703796386719, 'precompute_DLM_lineshapes': 0.01063990592956543, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0007889270782470703, 'DLM_Distribute_lines': 0.0015130043029785156, 'DLM_convolve': 0.1455221176147461, 'calc_line_broadening': 0.15981245040893555, 'calc_other_spectral_quan': 0.0015530586242675781, 'spectrum_calc_before_obj': 0.17903494834899902}",0.0,0.9.29,0.0017116069793701172,0.00044798851013183594,1.0967254638671875e-05,0.0012099742889404297,3.5762786865234375e-05,boltzmann,0.0065708160400390625,1.0,0.17903494834899902,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2290.0,2000.0,1910.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_34.spec,0.0015397071838378906,7.62939453125e-06,0.0007328987121582031,0.03360939025878906,40000.0,300.0,296.0,300.0,300.0,0.0003304481506347656,0.0013992786407470703,cython,200.0,fft,0.0030241012573242188,0.04701876640319824,0.0007641315460205078,0.001482248306274414,0.06,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890435.3908174,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.010662078857421875,1000.0,"{'_check_line_databank': 0.0003304481506347656, 'reinitialize_1': 0.0004782676696777344, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.001195669174194336, 'reinitialize_4': 3.647804260253906e-05, 'reinitialize': 0.0017285346984863281, 'scaled_eq_linestrength': 0.0057981014251708984, 'calc_lineshift': 0.0007641315460205078, 'calc_hwhm': 0.0030241012573242188, '_generate_wavenumber_arrays': 0.0013992786407470703, 'precompute_DLM_lineshapes': 0.010662078857421875, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0007328987121582031, 'DLM_Distribute_lines': 0.0015397071838378906, 'DLM_convolve': 0.03360939025878906, 'calc_line_broadening': 0.04701876640319824, 'calc_other_spectral_quan': 0.001482248306274414, 'spectrum_calc_before_obj': 0.06160449981689453}",0.0,0.9.29,0.0017285346984863281,0.0004782676696777344,1.0967254638671875e-05,0.001195669174194336,3.647804260253906e-05,boltzmann,0.0057981014251708984,1.0,0.06160449981689453,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2300.0,2000.0,1900.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_35.spec,0.0015349388122558594,7.867813110351562e-06,0.0007588863372802734,0.17978787422180176,42000.0,300.0,296.0,300.0,300.0,0.00036406517028808594,0.001268625259399414,cython,220.0,fft,0.0034027099609375,0.19490861892700195,0.0008218288421630859,0.0014622211456298828,0.21,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890435.9308274,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.011453628540039062,1000.0,"{'_check_line_databank': 0.00036406517028808594, 'reinitialize_1': 0.00046133995056152344, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0011594295501708984, 'reinitialize_4': 3.647804260253906e-05, 'reinitialize': 0.0016741752624511719, 'scaled_eq_linestrength': 0.0058596134185791016, 'calc_lineshift': 0.0008218288421630859, 'calc_hwhm': 0.0034027099609375, '_generate_wavenumber_arrays': 0.001268625259399414, 'precompute_DLM_lineshapes': 0.011453628540039062, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0007588863372802734, 'DLM_Distribute_lines': 0.0015349388122558594, 'DLM_convolve': 0.17978787422180176, 'calc_line_broadening': 0.19490861892700195, 'calc_other_spectral_quan': 0.0014622211456298828, 'spectrum_calc_before_obj': 0.20982909202575684}",0.0,0.9.29,0.0016741752624511719,0.00046133995056152344,1.0967254638671875e-05,0.0011594295501708984,3.647804260253906e-05,boltzmann,0.0058596134185791016,1.0,0.20982909202575684,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2310.0,2000.0,1890.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_36.spec,0.0015611648559570312,7.152557373046875e-06,0.0007109642028808594,0.16149353981018066,44000.0,300.0,296.0,300.0,300.0,0.0003330707550048828,0.0013794898986816406,cython,240.0,fft,0.004107236862182617,0.17701292037963867,0.0009005069732666016,0.001611471176147461,0.19,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890436.450837,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.011912345886230469,1000.0,"{'_check_line_databank': 0.0003330707550048828, 'reinitialize_1': 0.0005269050598144531, 'reinitialize_2': 1.0728836059570312e-05, 'reinitialize_3': 0.0011627674102783203, 'reinitialize_4': 3.814697265625e-05, 'reinitialize': 0.0017447471618652344, 'scaled_eq_linestrength': 0.006380796432495117, 'calc_lineshift': 0.0009005069732666016, 'calc_hwhm': 0.004107236862182617, '_generate_wavenumber_arrays': 0.0013794898986816406, 'precompute_DLM_lineshapes': 0.011912345886230469, 'DLM_Initialized_vectors': 7.152557373046875e-06, 'DLM_closest_matching_line': 0.0007109642028808594, 'DLM_Distribute_lines': 0.0015611648559570312, 'DLM_convolve': 0.16149353981018066, 'calc_line_broadening': 0.17701292037963867, 'calc_other_spectral_quan': 0.001611471176147461, 'spectrum_calc_before_obj': 0.19353032112121582}",0.0,0.9.29,0.0017447471618652344,0.0005269050598144531,1.0728836059570312e-05,0.0011627674102783203,3.814697265625e-05,boltzmann,0.006380796432495117,1.0,0.19353032112121582,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2320.0,2000.0,1880.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_37.spec,0.0015273094177246094,8.106231689453125e-06,0.0007994174957275391,0.025934934616088867,46000.0,300.0,296.0,300.0,300.0,0.00033783912658691406,0.0012066364288330078,cython,260.0,fft,0.0031113624572753906,0.042113542556762695,0.0006961822509765625,0.0015621185302734375,0.06,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890436.8308437,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.013339757919311523,1000.0,"{'_check_line_databank': 0.00033783912658691406, 'reinitialize_1': 0.00048661231994628906, 'reinitialize_2': 1.0967254638671875e-05, 'reinitialize_3': 0.0011661052703857422, 'reinitialize_4': 3.6716461181640625e-05, 'reinitialize': 0.0017070770263671875, 'scaled_eq_linestrength': 0.0059282779693603516, 'calc_lineshift': 0.0006961822509765625, 'calc_hwhm': 0.0031113624572753906, '_generate_wavenumber_arrays': 0.0012066364288330078, 'precompute_DLM_lineshapes': 0.013339757919311523, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0007994174957275391, 'DLM_Distribute_lines': 0.0015273094177246094, 'DLM_convolve': 0.025934934616088867, 'calc_line_broadening': 0.042113542556762695, 'calc_other_spectral_quan': 0.0015621185302734375, 'spectrum_calc_before_obj': 0.05671977996826172}",0.0,0.9.29,0.0017070770263671875,0.00048661231994628906,1.0967254638671875e-05,0.0011661052703857422,3.6716461181640625e-05,boltzmann,0.0059282779693603516,1.0,0.05671977996826172,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2330.0,2000.0,1870.0,cm-1,0.01,22002.0
20210721_Tvib300K_Trot300K_38.spec,0.0015673637390136719,8.58306884765625e-06,0.0007421970367431641,0.19495487213134766,48000.0,300.0,296.0,300.0,300.0,0.00034117698669433594,0.0013668537139892578,cython,280.0,fft,0.003454923629760742,0.2118213176727295,0.000850677490234375,0.0016131401062011719,0.23,0.0,1.0,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.1375350788016573,0.20180288881201608,0.0,1e-06,1.0,"1,2,3,4,5,6",1626890437.3828535,radis,10712.0,0.0,0.0,0.0,1.0,1.0,CO,CO_2000_2200_10712_voigt,simple,hapi,1.0,0.013147592544555664,1000.0,"{'_check_line_databank': 0.00034117698669433594, 'reinitialize_1': 0.00046944618225097656, 'reinitialize_2': 1.049041748046875e-05, 'reinitialize_3': 0.0011780261993408203, 'reinitialize_4': 3.719329833984375e-05, 'reinitialize': 0.0017020702362060547, 'scaled_eq_linestrength': 0.005899906158447266, 'calc_lineshift': 0.000850677490234375, 'calc_hwhm': 0.003454923629760742, '_generate_wavenumber_arrays': 0.0013668537139892578, 'precompute_DLM_lineshapes': 0.013147592544555664, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0007421970367431641, 'DLM_Distribute_lines': 0.0015673637390136719, 'DLM_convolve': 0.19495487213134766, 'calc_line_broadening': 0.2118213176727295, 'calc_other_spectral_quan': 0.0016131401062011719, 'spectrum_calc_before_obj': 0.22710633277893066}",0.0,0.9.29,0.0017020702362060547,0.00046944618225097656,1.049041748046875e-05,0.0011780261993408203,3.719329833984375e-05,boltzmann,0.005899906158447266,1.0,0.22710633277893066,X,1.0,10712.0,boltzmann,3.0,5.0,0.01,0.01,2200.0,2340.0,2000.0,1860.0,cm-1,0.01,22002.0
